Timestamp,TPS,ResponseTime_ms,CPU_%,Memory_%,JVM_Heap_%
2024-11-05 16:00:00,164.69,344.5,30.45,63.68,46.69
2024-11-05 17:00:00,151.68,367.57,27.12,63.76,56.37
2024-11-05 18:00:00,126.06,375.64,20.4,64.68,64.36
2024-11-05 19:00:00,167.81,293.69,24.99,63.6,60.25
2024-11-05 20:00:00,140.55,377.14,35.43,59.51,49.42
2024-11-05 21:00:00,142.4,337.72,25.92,66.81,62.96
2024-11-05 22:00:00,157.44,375.34,29.94,56.44,59.15
2024-11-05 23:00:00,160.69,363.58,30.1,66.0,59.28
2024-11-06 00:00:00,133.84,360.78,28.86,58.97,62.33
2024-11-06 01:00:00,167.12,341.99,18.64,61.2,57.35
2024-11-06 02:00:00,137.8,340.57,29.23,64.07,62.75
2024-11-06 03:00:00,148.72,371.68,26.39,62.74,62.48
2024-11-06 04:00:00,142.11,377.04,24.36,59.28,55.12
2024-11-06 05:00:00,159.99,362.77,34.07,64.25,57.73
2024-11-06 06:00:00,129.1,385.45,42.51,57.72,59.78
2024-11-06 07:00:00,236.83,346.42,40.87,59.5,55.62
2024-11-06 08:00:00,190.4,338.82,40.92,67.81,64.89
2024-11-06 09:00:00,183.62,314.54,39.3,61.76,59.4
2024-11-06 10:00:00,230.95,293.54,53.98,61.68,58.17
2024-11-06 11:00:00,376.73,272.16,70.18,64.21,66.76
2024-11-06 12:00:00,352.89,227.8,68.7,66.59,65.83
2024-11-06 13:00:00,149.36,365.47,31.58,61.94,57.24
2024-11-06 14:00:00,159.06,318.91,44.17,62.74,59.14
2024-11-06 15:00:00,127.94,318.43,26.1,56.32,53.52
2024-11-06 16:00:00,164.97,378.86,35.58,64.48,54.73
2024-11-06 17:00:00,166.01,304.31,34.06,68.88,63.12
2024-11-06 18:00:00,158.9,302.01,32.41,65.62,55.98
2024-11-06 19:00:00,140.29,377.18,26.0,62.01,59.69
2024-11-06 20:00:00,125.34,354.95,29.72,59.24,47.94
2024-11-06 21:00:00,164.52,349.21,22.7,60.73,56.52
2024-11-06 22:00:00,136.14,395.78,20.91,63.3,61.41
2024-11-06 23:00:00,130.81,324.72,25.4,63.14,51.55
2024-11-07 00:00:00,167.12,358.41,36.32,64.9,60.66
2024-11-07 01:00:00,158.15,303.7,38.44,62.89,53.32
2024-11-07 02:00:00,165.73,306.85,34.81,61.84,67.04
2024-11-07 03:00:00,166.02,359.69,29.2,66.46,59.92
2024-11-07 04:00:00,126.04,347.72,21.02,59.79,62.71
2024-11-07 05:00:00,133.89,399.4,36.59,60.01,55.59
2024-11-07 06:00:00,165.83,298.65,36.17,59.95,60.97
2024-11-07 07:00:00,210.37,354.2,40.38,60.59,58.21
2024-11-07 08:00:00,229.62,375.15,38.81,67.32,61.12
2024-11-07 09:00:00,180.71,365.4,42.58,60.53,65.88
2024-11-07 10:00:00,179.49,367.43,38.51,63.24,54.12
2024-11-07 11:00:00,301.99,338.48,62.93,62.32,68.12
2024-11-07 12:00:00,299.69,281.19,65.21,66.16,64.14
2024-11-07 13:00:00,135.83,349.82,27.95,57.96,49.86
2024-11-07 14:00:00,155.36,391.2,32.27,62.64,56.5
2024-11-07 15:00:00,134.44,378.81,28.06,59.65,48.48
2024-11-07 16:00:00,134.87,341.75,32.6,65.13,57.91
2024-11-07 17:00:00,161.0,331.17,36.21,64.54,50.5
2024-11-07 18:00:00,143.38,332.1,28.74,64.48,52.48
2024-11-07 19:00:00,131.81,355.74,17.52,59.28,37.88
2024-11-07 20:00:00,152.12,334.23,28.57,63.98,61.3
2024-11-07 21:00:00,127.63,357.87,25.69,65.62,56.62
2024-11-07 22:00:00,143.37,293.33,30.29,59.0,58.86
2024-11-07 23:00:00,134.79,387.59,22.51,60.73,48.28
2024-11-08 00:00:00,164.87,365.01,34.08,63.56,61.57
2024-11-08 01:00:00,148.46,370.02,31.52,59.32,63.3
2024-11-08 02:00:00,129.88,345.12,27.48,63.25,64.89
2024-11-08 03:00:00,141.97,392.95,31.18,62.82,56.56
2024-11-08 04:00:00,166.72,355.15,36.88,63.59,55.67
2024-11-08 05:00:00,157.9,350.52,34.88,65.14,63.81
2024-11-08 06:00:00,137.33,368.25,24.25,60.46,49.23
2024-11-08 07:00:00,219.07,338.7,50.67,63.68,62.65
2024-11-08 08:00:00,194.4,367.39,41.11,63.09,58.8
2024-11-08 09:00:00,221.15,308.49,48.39,64.5,57.91
2024-11-08 10:00:00,181.16,330.98,35.98,62.0,50.1
2024-11-08 11:00:00,296.86,303.1,58.54,65.14,64.95
2024-11-08 12:00:00,305.29,256.57,66.39,69.87,68.73
2024-11-08 13:00:00,131.04,373.42,26.98,64.27,57.13
2024-11-08 14:00:00,134.67,334.57,25.49,61.42,53.59
2024-11-08 15:00:00,142.11,365.2,28.67,64.18,59.29
2024-11-08 16:00:00,135.01,360.84,23.1,69.02,73.32
2024-11-08 17:00:00,129.76,320.88,25.85,60.57,53.03
2024-11-08 18:00:00,162.74,357.77,35.43,66.21,62.05
2024-11-08 19:00:00,130.53,302.98,33.23,65.13,58.1
2024-11-08 20:00:00,148.7,384.98,33.93,61.87,65.58
2024-11-08 21:00:00,137.05,384.11,22.79,66.4,66.73
2024-11-08 22:00:00,153.73,370.79,34.81,62.24,52.75
2024-11-08 23:00:00,136.59,333.15,27.63,61.56,56.08
2024-11-09 00:00:00,136.92,371.86,28.48,67.2,63.57
2024-11-09 01:00:00,159.89,359.12,24.88,59.95,48.82
2024-11-09 02:00:00,133.44,395.81,28.64,62.09,60.48
2024-11-09 03:00:00,141.39,384.18,31.77,60.28,49.4
2024-11-09 04:00:00,148.47,403.99,27.29,59.95,53.48
2024-11-09 05:00:00,132.27,350.16,27.87,65.32,66.02
2024-11-09 06:00:00,147.1,435.66,31.66,62.76,54.85
2024-11-09 07:00:00,227.82,355.94,45.15,68.29,67.04
2024-11-09 08:00:00,229.18,356.28,49.97,66.01,72.03
2024-11-09 09:00:00,214.19,342.6,40.63,65.38,50.8
2024-11-09 10:00:00,194.22,349.73,44.96,62.62,73.04
2024-11-09 11:00:00,306.26,265.98,52.61,65.81,66.34
2024-11-09 12:00:00,344.69,286.17,73.03,64.89,59.56
2024-11-09 13:00:00,141.51,322.92,33.55,64.47,59.9
2024-11-09 14:00:00,139.77,364.03,23.3,64.39,45.31
2024-11-09 15:00:00,152.92,370.98,29.79,58.2,48.3
2024-11-09 16:00:00,164.01,348.85,26.94,63.67,53.87
2024-11-09 17:00:00,144.92,310.73,33.42,62.11,58.69
2024-11-09 18:00:00,153.07,345.02,33.58,63.77,60.21
2024-11-09 19:00:00,140.05,278.51,26.76,60.04,54.29
2024-11-09 20:00:00,138.59,330.6,29.05,62.87,50.5
2024-11-09 21:00:00,152.44,360.64,23.29,62.91,59.84
2024-11-09 22:00:00,159.05,413.97,30.89,66.77,55.4
2024-11-09 23:00:00,156.05,323.3,30.42,66.82,53.39
2024-11-10 00:00:00,140.23,360.6,28.98,62.63,62.15
2024-11-10 01:00:00,128.65,323.61,16.25,62.8,56.16
2024-11-10 02:00:00,153.21,359.33,37.81,58.71,57.34
2024-11-10 03:00:00,127.55,379.63,27.85,66.24,47.5
2024-11-10 04:00:00,138.5,310.92,26.48,62.62,63.47
2024-11-10 05:00:00,149.08,353.5,27.8,61.52,48.54
2024-11-10 06:00:00,143.15,307.02,27.21,62.16,60.84
2024-11-10 07:00:00,217.06,371.93,51.27,68.17,65.97
2024-11-10 08:00:00,229.69,378.25,40.37,67.41,61.77
2024-11-10 09:00:00,219.45,298.93,46.19,57.7,50.15
2024-11-10 10:00:00,227.83,327.69,39.97,63.47,63.86
2024-11-10 11:00:00,380.46,285.32,77.85,66.08,66.66
2024-11-10 12:00:00,355.24,225.22,74.49,65.86,68.46
2024-11-10 13:00:00,127.03,323.89,22.73,62.84,55.06
2024-11-10 14:00:00,154.13,389.05,31.09,59.51,57.2
2024-11-10 15:00:00,162.37,327.51,26.92,63.83,59.56
2024-11-10 16:00:00,158.66,314.11,39.29,66.36,63.03
2024-11-10 17:00:00,160.67,344.23,27.99,67.55,56.69
2024-11-10 18:00:00,147.06,390.74,24.58,57.9,50.33
2024-11-10 19:00:00,164.22,339.36,31.8,69.94,65.69
2024-11-10 20:00:00,144.73,340.53,27.44,71.37,60.89
2024-11-10 21:00:00,138.35,329.74,33.91,62.79,54.64
2024-11-10 22:00:00,148.59,321.94,28.85,65.38,63.49
2024-11-10 23:00:00,142.36,320.62,26.63,64.56,64.22
2024-11-11 00:00:00,128.73,380.81,24.55,56.75,47.66
2024-11-11 01:00:00,153.34,352.33,23.5,65.72,59.39
2024-11-11 02:00:00,155.49,388.61,28.19,62.95,60.74
2024-11-11 03:00:00,125.15,346.84,21.32,66.19,54.75
2024-11-11 04:00:00,142.11,356.84,26.09,65.89,60.7
2024-11-11 05:00:00,142.54,355.73,24.29,61.42,60.86
2024-11-11 06:00:00,148.1,320.03,38.01,61.96,65.46
2024-11-11 07:00:00,182.49,342.79,35.76,62.99,61.34
2024-11-11 08:00:00,191.96,342.54,36.8,67.64,60.88
2024-11-11 09:00:00,192.75,313.3,40.3,65.49,65.88
2024-11-11 10:00:00,188.96,377.88,34.81,65.05,57.93
2024-11-11 11:00:00,377.79,336.52,79.73,63.77,70.96
2024-11-11 12:00:00,322.42,232.18,67.65,64.87,70.74
2024-11-11 13:00:00,153.36,355.35,24.54,60.56,50.79
2024-11-11 14:00:00,152.26,355.01,40.8,65.11,75.02
2024-11-11 15:00:00,166.49,389.1,37.37,64.06,56.42
2024-11-11 16:00:00,136.62,330.29,35.66,58.69,52.56
2024-11-11 17:00:00,125.37,329.66,23.04,66.1,56.08
2024-11-11 18:00:00,130.01,363.7,23.33,66.81,54.06
2024-11-11 19:00:00,142.79,348.62,26.87,59.52,53.98
2024-11-11 20:00:00,125.06,359.74,20.88,60.25,53.6
2024-11-11 21:00:00,154.28,366.33,31.64,62.9,59.12
2024-11-11 22:00:00,146.47,353.28,20.2,64.25,50.95
2024-11-11 23:00:00,126.05,336.26,21.93,58.52,56.78
2024-11-12 00:00:00,138.89,365.61,21.17,64.42,64.65
2024-11-12 01:00:00,142.99,401.77,36.37,64.86,53.66
2024-11-12 02:00:00,133.97,304.04,26.44,65.51,49.94
2024-11-12 03:00:00,127.79,344.05,23.12,61.68,61.47
2024-11-12 04:00:00,145.67,391.2,33.31,62.84,56.68
2024-11-12 05:00:00,162.28,324.57,42.46,59.18,43.57
2024-11-12 06:00:00,138.67,359.24,32.8,54.04,43.1
2024-11-12 07:00:00,237.46,299.61,49.72,59.55,55.0
2024-11-12 08:00:00,240.67,298.79,47.45,59.66,52.95
2024-11-12 09:00:00,216.27,319.57,40.67,67.36,59.73
2024-11-12 10:00:00,195.51,334.14,44.61,66.76,58.58
2024-11-12 11:00:00,286.5,252.22,59.06,63.54,68.58
2024-11-12 12:00:00,287.54,289.67,58.71,63.05,61.05
2024-11-12 13:00:00,165.18,380.94,28.68,65.99,60.86
2024-11-12 14:00:00,133.83,410.54,20.48,64.25,61.57
2024-11-12 15:00:00,129.16,387.13,26.39,63.3,61.08
2024-11-12 16:00:00,168.86,342.14,28.94,61.87,57.21
2024-11-12 17:00:00,167.85,303.93,27.06,61.28,49.76
2024-11-12 18:00:00,150.42,310.07,28.56,61.46,58.72
2024-11-12 19:00:00,146.82,385.78,19.62,64.47,46.3
2024-11-12 20:00:00,145.5,335.09,16.93,65.35,51.62
2024-11-12 21:00:00,162.22,348.03,34.92,61.41,65.78
2024-11-12 22:00:00,151.81,387.74,26.3,64.07,57.37
2024-11-12 23:00:00,152.83,372.89,33.34,60.62,53.74
2024-11-13 00:00:00,166.1,341.87,36.69,64.21,57.64
2024-11-13 01:00:00,156.19,359.68,22.46,61.44,50.33
2024-11-13 02:00:00,140.52,378.08,24.95,57.39,50.92
2024-11-13 03:00:00,138.76,335.76,29.44,66.45,58.61
2024-11-13 04:00:00,141.2,378.58,26.47,64.58,57.42
2024-11-13 05:00:00,161.07,400.78,26.3,63.64,51.02
2024-11-13 06:00:00,136.55,334.68,25.4,61.86,43.47
2024-11-13 07:00:00,216.32,357.53,39.97,71.03,66.51
2024-11-13 08:00:00,196.02,348.48,45.03,63.6,60.46
2024-11-13 09:00:00,202.48,325.38,38.88,66.66,59.94
2024-11-13 10:00:00,213.59,364.2,38.67,64.16,58.39
2024-11-13 11:00:00,346.16,338.75,76.22,65.03,61.68
2024-11-13 12:00:00,379.5,235.61,79.43,71.24,70.14
2024-11-13 13:00:00,147.05,362.23,34.5,61.89,56.9
2024-11-13 14:00:00,158.01,346.62,33.69,61.05,47.46
2024-11-13 15:00:00,128.36,350.34,24.1,68.89,68.77
2024-11-13 16:00:00,151.69,344.89,43.67,61.14,55.69
2024-11-13 17:00:00,143.7,361.0,20.91,63.29,49.84
2024-11-13 18:00:00,126.67,325.29,21.01,68.91,54.72
2024-11-13 19:00:00,133.28,338.85,29.46,62.69,55.06
2024-11-13 20:00:00,130.03,330.59,28.6,62.23,62.18
2024-11-13 21:00:00,149.92,339.31,28.4,58.94,56.46
2024-11-13 22:00:00,141.97,305.88,27.8,65.26,57.11
2024-11-13 23:00:00,163.88,334.43,30.91,70.67,51.95
2024-11-14 00:00:00,139.99,333.51,18.99,61.17,53.98
2024-11-14 01:00:00,156.29,366.0,31.19,63.89,63.78
2024-11-14 02:00:00,131.26,382.32,29.22,63.11,59.5
2024-11-14 03:00:00,147.64,367.74,30.29,58.84,56.75
2024-11-14 04:00:00,153.0,354.31,35.62,68.3,61.86
2024-11-14 05:00:00,154.1,350.64,30.16,64.98,57.35
2024-11-14 06:00:00,167.76,358.51,33.29,66.7,54.25
2024-11-14 07:00:00,183.23,341.33,41.48,61.83,47.76
2024-11-14 08:00:00,233.29,301.86,41.87,60.96,60.47
2024-11-14 09:00:00,226.12,304.13,47.4,69.4,65.07
2024-11-14 10:00:00,190.57,305.36,37.6,60.76,52.64
2024-11-14 11:00:00,336.51,277.97,62.26,69.55,63.8
2024-11-14 12:00:00,356.13,301.41,78.3,63.16,65.73
2024-11-14 13:00:00,167.37,372.12,33.56,64.45,46.5
2024-11-14 14:00:00,157.69,333.36,29.62,58.02,50.04
2024-11-14 15:00:00,163.05,357.06,37.85,64.63,58.01
2024-11-14 16:00:00,132.82,308.86,28.52,66.07,62.21
2024-11-14 17:00:00,162.19,380.86,32.6,62.14,49.39
2024-11-14 18:00:00,136.26,365.82,24.69,58.85,47.56
2024-11-14 19:00:00,166.45,383.39,38.74,61.12,62.65
2024-11-14 20:00:00,149.81,372.65,27.38,58.67,55.2
2024-11-14 21:00:00,164.63,340.16,46.39,63.54,63.1
2024-11-14 22:00:00,144.46,311.7,24.84,59.8,53.84
2024-11-14 23:00:00,165.49,361.32,29.47,60.21,50.42
2024-11-15 00:00:00,149.55,373.55,34.47,60.81,49.82
2024-11-15 01:00:00,163.27,374.35,37.69,65.82,56.82
2024-11-15 02:00:00,140.76,305.69,24.48,62.19,49.69
2024-11-15 03:00:00,125.7,410.09,23.44,62.37,45.49
2024-11-15 04:00:00,132.46,352.08,21.45,66.4,58.98
2024-11-15 05:00:00,168.95,322.48,37.27,64.12,66.96
2024-11-15 06:00:00,144.83,356.78,30.78,63.86,59.24
2024-11-15 07:00:00,197.33,327.55,38.95,64.38,57.39
2024-11-15 08:00:00,190.23,300.19,30.4,61.88,54.22
2024-11-15 09:00:00,180.48,360.08,35.73,66.58,62.2
2024-11-15 10:00:00,210.95,346.18,37.41,61.68,52.34
2024-11-15 11:00:00,295.58,284.67,52.49,61.52,61.67
2024-11-15 12:00:00,287.68,311.36,55.14,64.1,59.08
2024-11-15 13:00:00,141.59,340.57,38.79,62.54,61.02
2024-11-15 14:00:00,133.73,285.33,35.34,61.57,61.9
2024-11-15 15:00:00,134.48,348.99,30.64,60.65,67.75
2024-11-15 16:00:00,155.81,346.45,24.17,60.43,50.68
2024-11-15 17:00:00,151.86,394.35,32.54,62.08,58.29
2024-11-15 18:00:00,159.33,388.59,24.71,61.82,57.67
2024-11-15 19:00:00,151.45,393.52,29.79,66.1,62.59
2024-11-15 20:00:00,137.65,378.42,35.35,56.18,48.11
2024-11-15 21:00:00,139.57,354.77,28.14,61.17,57.65
2024-11-15 22:00:00,146.64,357.02,30.87,62.92,56.33
2024-11-15 23:00:00,125.42,343.27,16.59,63.41,57.88
2024-11-16 00:00:00,140.94,393.43,27.99,65.44,50.33
2024-11-16 01:00:00,136.52,341.13,27.21,60.67,48.3
2024-11-16 02:00:00,152.52,336.82,31.58,65.52,61.37
2024-11-16 03:00:00,154.79,328.49,37.85,66.96,63.04
2024-11-16 04:00:00,132.54,403.03,23.98,68.55,61.4
2024-11-16 05:00:00,137.87,339.9,25.64,59.23,48.75
2024-11-16 06:00:00,160.11,338.46,32.83,63.8,67.17
2024-11-16 07:00:00,186.83,326.78,38.42,62.77,56.42
2024-11-16 08:00:00,237.66,298.39,55.87,63.21,64.66
2024-11-16 09:00:00,237.16,337.31,56.45,66.46,70.28
2024-11-16 10:00:00,234.39,308.26,49.35,62.74,54.24
2024-11-16 11:00:00,288.51,335.96,54.05,65.5,68.59
2024-11-16 12:00:00,384.68,269.61,71.52,62.11,68.43
2024-11-16 13:00:00,142.05,358.85,33.01,65.14,64.43
2024-11-16 14:00:00,148.28,312.92,29.42,60.41,52.37
2024-11-16 15:00:00,134.86,356.5,22.72,63.81,52.74
2024-11-16 16:00:00,139.62,376.4,29.64,61.36,55.79
2024-11-16 17:00:00,138.8,360.66,32.39,63.57,56.7
2024-11-16 18:00:00,159.67,362.67,33.54,60.92,60.24
2024-11-16 19:00:00,150.7,339.24,32.02,62.14,54.67
2024-11-16 20:00:00,133.52,344.88,28.32,65.36,65.21
2024-11-16 21:00:00,137.13,332.02,23.37,60.04,58.46
2024-11-16 22:00:00,137.21,348.98,35.62,62.36,58.38
2024-11-16 23:00:00,154.7,315.86,25.24,64.36,59.07
2024-11-17 00:00:00,137.92,347.25,24.27,61.66,55.37
2024-11-17 01:00:00,154.59,381.35,34.06,58.9,52.62
2024-11-17 02:00:00,165.73,346.02,31.31,61.29,44.29
2024-11-17 03:00:00,148.61,307.65,30.56,62.92,54.39
2024-11-17 04:00:00,148.85,362.18,21.2,56.46,50.57
2024-11-17 05:00:00,153.69,348.41,33.7,61.01,59.45
2024-11-17 06:00:00,158.55,386.0,38.61,62.41,59.52
2024-11-17 07:00:00,201.71,339.33,38.32,63.11,63.76
2024-11-17 08:00:00,200.98,315.37,41.3,61.27,50.2
2024-11-17 09:00:00,211.17,285.78,41.65,66.58,61.97
2024-11-17 10:00:00,180.21,370.92,43.51,64.24,63.21
2024-11-17 11:00:00,348.58,260.99,74.14,68.5,82.15
2024-11-17 12:00:00,329.8,283.34,63.69,69.52,63.58
2024-11-17 13:00:00,165.55,361.06,35.71,62.6,56.01
2024-11-17 14:00:00,137.98,392.59,24.22,61.38,60.08
2024-11-17 15:00:00,155.05,341.34,26.58,66.93,56.35
2024-11-17 16:00:00,154.3,378.46,32.71,57.16,56.12
2024-11-17 17:00:00,127.19,412.34,20.23,63.16,58.13
2024-11-17 18:00:00,162.73,337.75,30.8,65.09,51.54
2024-11-17 19:00:00,140.94,386.95,27.7,60.18,57.65
2024-11-17 20:00:00,138.89,382.3,24.21,64.71,56.54
2024-11-17 21:00:00,160.97,365.56,28.96,58.17,52.54
2024-11-17 22:00:00,140.97,352.52,30.58,62.26,64.91
2024-11-17 23:00:00,141.34,366.53,30.2,62.3,54.17
2024-11-18 00:00:00,147.35,382.43,26.07,63.54,54.76
2024-11-18 01:00:00,152.2,320.6,23.97,61.32,50.17
2024-11-18 02:00:00,156.58,392.53,26.38,59.62,53.21
2024-11-18 03:00:00,146.96,326.77,34.51,59.54,57.32
2024-11-18 04:00:00,130.93,318.51,18.23,61.89,61.06
2024-11-18 05:00:00,128.53,341.91,36.78,65.75,57.0
2024-11-18 06:00:00,131.76,348.47,29.51,64.94,57.5
2024-11-18 07:00:00,226.46,328.64,41.56,64.79,50.31
2024-11-18 08:00:00,225.31,301.42,45.03,63.2,59.7
2024-11-18 09:00:00,200.45,398.94,38.43,60.4,56.11
2024-11-18 10:00:00,237.23,280.84,52.93,65.95,58.75
2024-11-18 11:00:00,342.06,268.11,64.98,61.28,65.33
2024-11-18 12:00:00,369.75,291.53,77.47,70.08,66.61
2024-11-18 13:00:00,144.3,308.89,33.97,65.6,61.91
2024-11-18 14:00:00,153.46,330.48,26.31,56.88,51.67
2024-11-18 15:00:00,125.17,405.03,23.31,66.95,57.88
2024-11-18 16:00:00,137.52,378.88,31.2,62.24,44.82
2024-11-18 17:00:00,145.31,372.58,22.09,59.34,44.72
2024-11-18 18:00:00,129.6,408.85,31.07,63.63,58.23
2024-11-18 19:00:00,158.73,324.2,27.93,65.31,62.4
2024-11-18 20:00:00,136.73,351.86,27.76,58.79,46.16
2024-11-18 21:00:00,149.65,283.99,19.91,56.56,56.02
2024-11-18 22:00:00,135.97,387.89,30.32,69.22,59.92
2024-11-18 23:00:00,148.56,347.05,26.44,59.73,53.19
2024-11-19 00:00:00,148.86,341.66,33.4,64.78,61.23
2024-11-19 01:00:00,143.06,368.18,28.04,60.56,52.79
2024-11-19 02:00:00,131.68,331.17,33.81,64.26,55.58
2024-11-19 03:00:00,146.5,316.37,30.43,62.1,54.62
2024-11-19 04:00:00,147.64,372.9,33.9,64.95,56.48
2024-11-19 05:00:00,129.61,381.25,20.92,59.01,53.45
2024-11-19 06:00:00,126.19,297.21,23.27,64.09,58.4
2024-11-19 07:00:00,217.21,317.42,34.3,63.13,58.31
2024-11-19 08:00:00,199.45,322.92,45.95,61.64,59.71
2024-11-19 09:00:00,227.45,364.59,38.12,65.83,59.06
2024-11-19 10:00:00,202.96,309.87,42.74,62.52,59.64
2024-11-19 11:00:00,357.91,269.14,61.64,68.4,61.64
2024-11-19 12:00:00,319.63,340.08,57.97,67.37,64.01
2024-11-19 13:00:00,157.55,316.67,32.58,61.3,60.33
2024-11-19 14:00:00,130.12,334.79,29.82,65.14,64.37
2024-11-19 15:00:00,161.18,304.66,23.88,59.18,60.37
2024-11-19 16:00:00,126.77,382.41,32.06,57.34,48.94
2024-11-19 17:00:00,139.09,380.03,32.45,64.45,61.43
2024-11-19 18:00:00,158.38,334.41,30.35,62.13,56.9
2024-11-19 19:00:00,168.26,346.75,38.96,64.54,48.63
2024-11-19 20:00:00,157.33,343.89,31.83,64.74,63.87
2024-11-19 21:00:00,126.74,361.14,15.45,61.33,50.34
2024-11-19 22:00:00,125.58,322.08,22.38,65.14,61.7
2024-11-19 23:00:00,160.5,387.31,40.77,68.43,56.97
2024-11-20 00:00:00,130.03,336.69,27.56,62.65,61.32
2024-11-20 01:00:00,148.34,393.04,31.84,55.06,46.5
2024-11-20 02:00:00,137.67,347.19,26.15,60.54,57.14
2024-11-20 03:00:00,125.06,279.49,23.83,61.04,60.51
2024-11-20 04:00:00,163.06,338.07,28.81,58.9,49.57
2024-11-20 05:00:00,148.41,370.37,27.7,60.55,60.55
2024-11-20 06:00:00,129.08,393.51,30.27,62.99,51.27
2024-11-20 07:00:00,240.69,283.67,42.86,62.57,57.65
2024-11-20 08:00:00,179.71,384.09,31.51,68.74,60.85
2024-11-20 09:00:00,220.75,340.35,44.51,65.64,62.55
2024-11-20 10:00:00,193.76,357.12,46.65,63.93,64.53
2024-11-20 11:00:00,313.79,256.22,60.08,65.8,57.12
2024-11-20 12:00:00,375.57,256.48,70.68,66.26,71.73
2024-11-20 13:00:00,167.39,331.65,25.13,63.01,59.16
2024-11-20 14:00:00,155.01,357.85,30.93,61.7,55.8
2024-11-20 15:00:00,146.64,317.09,27.9,64.11,57.49
2024-11-20 16:00:00,152.49,323.72,38.49,67.73,73.12
2024-11-20 17:00:00,158.45,359.45,36.17,63.23,52.47
2024-11-20 18:00:00,164.78,340.55,35.75,61.42,64.19
2024-11-20 19:00:00,130.4,344.95,26.1,62.31,61.81
2024-11-20 20:00:00,128.26,345.44,23.89,59.15,57.38
2024-11-20 21:00:00,130.58,344.95,23.54,59.31,53.61
2024-11-20 22:00:00,131.94,367.99,25.66,65.9,62.67
2024-11-20 23:00:00,145.66,417.91,31.62,61.51,56.87
2024-11-21 00:00:00,134.87,352.4,28.21,61.07,46.48
2024-11-21 01:00:00,137.78,317.1,30.68,60.51,55.92
2024-11-21 02:00:00,126.8,369.65,28.12,62.14,55.57
2024-11-21 03:00:00,135.51,344.23,28.65,63.74,63.08
2024-11-21 04:00:00,157.6,316.14,40.61,66.16,55.02
2024-11-21 05:00:00,160.53,342.74,29.74,65.58,48.51
2024-11-21 06:00:00,129.97,359.14,29.67,61.67,53.96
2024-11-21 07:00:00,232.76,310.83,46.7,64.52,64.68
2024-11-21 08:00:00,197.46,373.74,39.83,63.06,54.34
2024-11-21 09:00:00,198.59,347.5,42.5,68.98,58.61
2024-11-21 10:00:00,203.35,337.29,40.79,64.92,60.2
2024-11-21 11:00:00,360.92,286.94,70.64,67.57,62.01
2024-11-21 12:00:00,347.42,278.53,70.76,65.99,66.02
2024-11-21 13:00:00,167.22,391.96,26.48,59.01,53.84
2024-11-21 14:00:00,154.48,310.08,30.56,66.09,57.94
2024-11-21 15:00:00,128.05,333.62,24.81,58.8,51.81
2024-11-21 16:00:00,164.38,300.06,35.26,57.96,54.75
2024-11-21 17:00:00,138.88,380.1,39.31,60.14,54.79
2024-11-21 18:00:00,167.7,357.58,28.05,64.09,54.17
2024-11-21 19:00:00,129.13,376.91,19.71,63.4,45.69
2024-11-21 20:00:00,130.44,376.08,21.94,61.78,51.27
2024-11-21 21:00:00,129.05,364.13,27.14,62.93,52.9
2024-11-21 22:00:00,154.51,371.29,41.95,64.15,58.03
2024-11-21 23:00:00,139.4,353.16,28.14,64.27,55.56
2024-11-22 00:00:00,149.97,330.39,37.91,58.38,52.41
2024-11-22 01:00:00,153.51,352.66,33.07,62.68,58.65
2024-11-22 02:00:00,165.3,335.88,28.94,69.83,61.26
2024-11-22 03:00:00,137.92,346.69,28.53,62.75,51.78
2024-11-22 04:00:00,158.7,356.92,27.38,68.46,61.33
2024-11-22 05:00:00,144.15,326.14,31.27,63.42,56.36
2024-11-22 06:00:00,139.48,292.06,27.65,60.45,49.45
2024-11-22 07:00:00,225.73,334.28,48.93,68.67,69.58
2024-11-22 08:00:00,190.49,328.83,40.09,63.8,48.84
2024-11-22 09:00:00,188.48,315.35,43.69,62.03,58.84
2024-11-22 10:00:00,191.42,393.17,35.3,65.24,55.69
2024-11-22 11:00:00,367.56,254.7,69.81,68.71,76.64
2024-11-22 12:00:00,380.34,286.13,77.89,71.0,74.9
2024-11-22 13:00:00,140.42,340.61,29.29,61.71,59.67
2024-11-22 14:00:00,138.1,386.77,37.45,57.8,55.02
2024-11-22 15:00:00,167.28,333.58,32.82,67.06,60.55
2024-11-22 16:00:00,155.97,279.59,31.16,60.4,50.15
2024-11-22 17:00:00,149.74,338.9,28.04,65.88,61.78
2024-11-22 18:00:00,143.33,324.26,21.5,63.52,51.7
2024-11-22 19:00:00,132.66,334.95,29.48,62.64,51.15
2024-11-22 20:00:00,127.71,364.6,21.87,59.04,54.1
2024-11-22 21:00:00,163.43,313.84,38.04,65.74,56.13
2024-11-22 22:00:00,157.3,335.29,26.7,61.04,49.35
2024-11-22 23:00:00,137.63,332.52,32.06,57.49,54.57
2024-11-23 00:00:00,133.46,328.86,27.82,64.96,61.5
2024-11-23 01:00:00,137.71,369.0,25.08,65.48,55.17
2024-11-23 02:00:00,126.88,317.68,25.36,59.91,52.04
2024-11-23 03:00:00,138.96,361.59,29.73,59.47,55.55
2024-11-23 04:00:00,150.19,389.09,29.04,65.53,56.48
2024-11-23 05:00:00,160.76,311.43,36.37,63.36,60.31
